Timestamp,Power (kW),Temp (C°)
1/17/2010 9:30,256.1,12.8
1/17/2010 9:45,258.7,12.8
1/17/2010 10:00,256,12.8
1/17/2010 10:15,254.8,13.9
1/17/2010 10:30,251.3,13.9
1/17/2010 10:45,256,13.9
1/17/2010 11:00,260.3,13.9
1/17/2010 11:15,266.4,13.9
1/17/2010 11:30,259,13.9
1/17/2010 11:45,261.2,13.9
1/17/2010 12:00,260.7,13.9
1/17/2010 12:15,264.1,13.9
1/17/2010 12:30,267.9,13.9
1/17/2010 12:45,268.7,13.9
1/17/2010 13:00,268.3,13.9
1/17/2010 13:15,267,11.7
1/17/2010 13:30,267.4,11.7
1/17/2010 13:45,264.8,11.7
1/17/2010 14:00,268.5,11.7
1/17/2010 14:15,265.4,10.6
1/17/2010 14:30,264.3,10.6
1/17/2010 14:45,262.9,10.6
1/17/2010 15:00,261,10.6
1/17/2010 15:15,267.9,11.1
1/17/2010 15:30,267.9,11.1
1/17/2010 15:45,264.5,11.1
1/17/2010 16:00,266.6,11.1
1/17/2010 16:15,266.8,12.2
1/17/2010 16:30,263.3,12.2
1/17/2010 16:45,265.6,12.2
1/17/2010 17:00,262.1,12.2
1/17/2010 17:15,287.1,11.7
1/17/2010 17:30,308.2,11.7
1/17/2010 17:45,312.1,11.7
1/17/2010 18:00,309.5,11.7
1/17/2010 18:15,305.6,12.2
1/17/2010 18:30,304.7,12.2
1/17/2010 18:45,298.3,12.2
1/17/2010 19:00,302.2,12.2
1/17/2010 19:15,306.9,12.2
1/17/2010 19:30,300,12.2
1/17/2010 19:45,297.3,12.2
1/17/2010 20:00,302.4,12.2
1/17/2010 20:15,301.9,12.2
1/17/2010 20:30,295.3,12.2
1/17/2010 20:45,291.7,12.2
1/17/2010 21:00,282.7,12.2
1/17/2010 21:15,287.1,11.7
1/17/2010 21:30,284.7,11.7
1/17/2010 21:45,280.5,11.7
1/17/2010 22:00,281,11.7
1/17/2010 22:15,195.1,11.7
1/17/2010 22:30,193.1,11.7
1/17/2010 22:45,159.7,11.7
1/17/2010 23:00,163.4,11.7
1/17/2010 23:15,160.4,12.2
1/17/2010 23:30,168.1,12.2
1/17/2010 23:45,164.6,12.2
1/18/2010 0:00,160.8,12.2
1/18/2010 0:15,158.9,12.2
1/18/2010 0:30,156.3,12.2
1/18/2010 0:45,163.5,12.2
1/18/2010 1:00,167.1,12.2
1/18/2010 1:15,165.3,11.7
1/18/2010 1:30,165.9,11.7
1/18/2010 1:45,155.5,11.7
1/18/2010 2:00,153.9,11.7
1/18/2010 2:15,154.7,11.7
1/18/2010 2:30,151.2,11.7
1/18/2010 2:45,158.6,11.7
1/18/2010 3:00,171.1,11.7
1/18/2010 3:15,163.3,11.7
1/18/2010 3:30,183.4,11.7
1/18/2010 3:45,176.9,11.7
1/18/2010 4:00,178.3,11.7
1/18/2010 4:15,177.2,11.7
1/18/2010 4:30,168.7,11.7
1/18/2010 4:45,163.8,11.7
1/18/2010 5:00,169,11.7
1/18/2010 5:15,165.7,11.7
1/18/2010 5:30,180.4,11.7
1/18/2010 5:45,176.4,11.7
1/18/2010 6:00,171.7,11.7
1/18/2010 6:15,173.1,11.7
1/18/2010 6:30,186.3,11.7
1/18/2010 6:45,198,11.7
1/18/2010 7:00,186.8,11.7
1/18/2010 7:15,195,12.2
1/18/2010 7:30,213.5,12.2
1/18/2010 7:45,192.7,12.2
1/18/2010 8:00,204.2,12.2
1/18/2010 8:15,269.6,12.2
1/18/2010 8:30,268.9,12.2
1/18/2010 8:45,273.2,12.2
1/18/2010 9:00,261.4,12.2
1/18/2010 9:15,269.5,12.8
1/18/2010 9:30,269.1,12.8
1/18/2010 9:45,266.8,12.8
1/18/2010 10:00,267.5,12.8
1/18/2010 10:15,252.6,12.8
1/18/2010 10:30,260.2,12.8
1/18/2010 10:45,274.4,12.8
1/18/2010 11:00,264.5,12.8
1/18/2010 11:15,274.6,12.2
1/18/2010 11:30,274.8,12.2
1/18/2010 11:45,278.9,12.2
1/18/2010 12:00,285.8,12.2
1/18/2010 12:15,298.3,13.3
1/18/2010 12:30,274.2,13.3
1/18/2010 12:45,269.9,13.3
1/18/2010 13:00,271.4,13.3
1/18/2010 13:15,272.6,14.4
1/18/2010 13:30,270,14.4
1/18/2010 13:45,269.5,14.4
1/18/2010 14:00,266.8,14.4
1/18/2010 14:15,266.7,14.4
1/18/2010 14:30,269.1,14.4
1/18/2010 14:45,265.2,14.4
1/18/2010 15:00,270.5,14.4
1/18/2010 15:15,266.3,13.9
1/18/2010 15:30,266.4,13.9
1/18/2010 15:45,267.8,13.9
1/18/2010 16:00,264,13.9
1/18/2010 16:15,267.4,10
1/18/2010 16:30,266.6,10
1/18/2010 16:45,268.4,10
1/18/2010 17:00,261.9,10
1/18/2010 17:15,287.8,12.2
1/18/2010 17:30,308.9,12.2
1/18/2010 17:45,307.5,12.2
1/18/2010 18:00,308.4,12.2
1/18/2010 18:15,299.2,11.7
1/18/2010 18:30,292.7,11.7
1/18/2010 18:45,294.6,11.7
1/18/2010 19:00,298.3,11.7
1/18/2010 19:15,303.7,11.7
1/18/2010 19:30,295.1,11.7
1/18/2010 19:45,302.9,11.7
1/18/2010 20:00,300.9,11.7
1/18/2010 20:15,303.7,11.7
1/18/2010 20:30,302.6,11.7
1/18/2010 20:45,299.6,11.7
1/18/2010 21:00,297.9,11.7
1/18/2010 21:15,293.9,12.2
1/18/2010 21:30,293.1,12.2
1/18/2010 21:45,290.5,12.2
1/18/2010 22:00,288.5,12.2
1/18/2010 22:15,277.2,12.2
1/18/2010 22:30,278.4,12.2
1/18/2010 22:45,285.1,12.2
1/18/2010 23:00,288,12.2
1/18/2010 23:15,193.2,12.2
1/18/2010 23:30,194.3,12.2
1/18/2010 23:45,166.4,12.2
1/19/2010 0:00,158.4,12.2
1/19/2010 0:15,163.7,11.7
1/19/2010 0:30,153.7,11.7
1/19/2010 0:45,155.7,11.7
1/19/2010 1:00,154.4,11.7
1/19/2010 1:15,160.4,11.7
1/19/2010 1:30,147.1,11.7
1/19/2010 1:45,160.9,11.7
1/19/2010 2:00,168.6,11.7
1/19/2010 2:15,160.6,11.1
1/19/2010 2:30,160.1,11.1
1/19/2010 2:45,155.7,11.1
1/19/2010 3:00,162.7,11.1
1/19/2010 3:15,157.4,11.1
1/19/2010 3:30,157.3,11.1
1/19/2010 3:45,162.2,11.1
1/19/2010 4:00,169.4,11.1
1/19/2010 4:15,164.9,11.7
1/19/2010 4:30,159.4,11.7
1/19/2010 4:45,163.6,11.7
1/19/2010 5:00,163.3,11.7
1/19/2010 5:15,159.2,11.1
1/19/2010 5:30,163.8,11.1
1/19/2010 5:45,167.4,11.1
1/19/2010 6:00,163.7,11.1
1/19/2010 6:15,168.5,11.7
1/19/2010 6:30,176.6,11.7
1/19/2010 6:45,176.2,11.7
1/19/2010 7:00,171.5,11.7
1/19/2010 7:15,172.7,10
1/19/2010 7:30,194.7,10
1/19/2010 7:45,177.2,10
1/19/2010 8:00,184,10
1/19/2010 8:15,263.1,10.6
1/19/2010 8:30,257.6,10.6
1/19/2010 8:45,257.1,10.6
1/19/2010 9:00,261,10.6
1/19/2010 9:15,264.1,10
1/19/2010 9:30,258.6,10
1/19/2010 9:45,258.1,10
1/19/2010 10:00,258.5,10
1/19/2010 10:15,260.9,10
1/19/2010 10:30,256.7,10
1/19/2010 10:45,263,10
1/19/2010 11:00,262,10
1/19/2010 11:15,260,10.6
1/19/2010 11:30,258.9,10.6
1/19/2010 11:45,256.5,10.6
1/19/2010 12:00,254,10.6
1/19/2010 12:15,262.9,11.7
1/19/2010 12:30,263.3,11.7
1/19/2010 12:45,264.7,11.7
1/19/2010 13:00,266.1,11.7
1/19/2010 13:15,265.5,12.2
1/19/2010 13:30,262.4,12.2
1/19/2010 13:45,262.9,12.2
1/19/2010 14:00,267,12.2
1/19/2010 14:15,269.5,14.4
1/19/2010 14:30,269.1,14.4
1/19/2010 14:45,260.1,14.4
1/19/2010 15:00,269.7,14.4
1/19/2010 15:15,268.9,13.9
1/19/2010 15:30,268.8,13.9
1/19/2010 15:45,266.2,13.9
1/19/2010 16:00,260.7,13.9
1/19/2010 16:15,262.2,10.6
1/19/2010 16:30,261.1,10.6
1/19/2010 16:45,259.8,10.6
1/19/2010 17:00,260.8,10.6
1/19/2010 17:15,280.3,11.1
1/19/2010 17:30,302.2,11.1
1/19/2010 17:45,302.5,11.1
1/19/2010 18:00,303.7,11.1
1/19/2010 18:15,302.4,11.7
1/19/2010 18:30,290.4,11.7
1/19/2010 18:45,297.4,11.7
1/19/2010 19:00,299.5,11.7
1/19/2010 19:15,301.6,11.7
1/19/2010 19:30,293.6,11.7
1/19/2010 19:45,293.6,11.7
1/19/2010 20:00,292.7,11.7
1/19/2010 20:15,293.1,11.7
1/19/2010 20:30,288.2,11.7
1/19/2010 20:45,288.7,11.7
1/19/2010 21:00,288.4,11.7
1/19/2010 21:15,292.2,10.6
1/19/2010 21:30,293.5,10.6
1/19/2010 21:45,301.2,10.6
1/19/2010 22:00,290.9,10.6
1/19/2010 22:15,277.6,10
1/19/2010 22:30,272.8,10
1/19/2010 22:45,272.8,10
1/19/2010 23:00,278.7,10
1/19/2010 23:15,185.5,9.4
1/19/2010 23:30,196.3,9.4
1/19/2010 23:45,165.7,9.4
1/20/2010 0:00,160.9,9.4
1/20/2010 0:15,158.9,10
1/20/2010 0:30,153.2,10
1/20/2010 0:45,157.8,10
1/20/2010 1:00,171,10
1/20/2010 1:15,174.4,10
1/20/2010 1:30,156.4,10
1/20/2010 1:45,146.4,10
1/20/2010 2:00,147.5,10
1/20/2010 2:15,159.8,10.6
1/20/2010 2:30,163.9,10.6
1/20/2010 2:45,161.1,10.6
1/20/2010 3:00,163.9,10.6
1/20/2010 3:15,158.8,10
1/20/2010 3:30,157.9,10
1/20/2010 3:45,162.5,10
1/20/2010 4:00,168.5,10
1/20/2010 4:15,164.7,10.6
1/20/2010 4:30,164.2,10.6
1/20/2010 4:45,164.2,10.6
1/20/2010 5:00,162.6,10.6
1/20/2010 5:15,163.1,10
1/20/2010 5:30,171.6,10
1/20/2010 5:45,173,10
1/20/2010 6:00,165.4,10
1/20/2010 6:15,165.9,10
1/20/2010 6:30,172.8,10
1/20/2010 6:45,166.7,10
1/20/2010 7:00,177.4,10
1/20/2010 7:15,189.3,10
1/20/2010 7:30,191.4,10
1/20/2010 7:45,181,10
1/20/2010 8:00,188.4,10
1/20/2010 8:15,266.9,10
1/20/2010 8:30,264.3,10
1/20/2010 8:45,257.8,10
1/20/2010 9:00,260.4,10
1/20/2010 9:15,270.5,10
1/20/2010 9:30,255.3,10
1/20/2010 9:45,260.6,10
1/20/2010 10:00,263.8,10
1/20/2010 10:15,253.2,11.7
1/20/2010 10:30,256.1,11.7
1/20/2010 10:45,260.3,11.7
1/20/2010 11:00,257.1,11.7
1/20/2010 11:15,262,10.6
1/20/2010 11:30,250.9,10.6
1/20/2010 11:45,256,10.6
1/20/2010 12:00,256.4,10.6
1/20/2010 12:15,258.4,10.6
1/20/2010 12:30,259.1,10.6
1/20/2010 12:45,262.2,10.6
1/20/2010 13:00,259.9,10.6
1/20/2010 13:15,259.3,12.2
1/20/2010 13:30,266,12.2
1/20/2010 13:45,261.6,12.2
1/20/2010 14:00,257.2,12.2
1/20/2010 14:15,259.2,11.7
1/20/2010 14:30,253.5,11.7
1/20/2010 14:45,258.6,11.7
1/20/2010 15:00,256.5,11.7
1/20/2010 15:15,259.1,12.2
1/20/2010 15:30,255.9,12.2
1/20/2010 15:45,265.1,12.2
1/20/2010 16:00,261.8,12.2
1/20/2010 16:15,262,11.7
1/20/2010 16:30,259.4,11.7
1/20/2010 16:45,260.5,11.7
1/20/2010 17:00,258.1,11.7
1/20/2010 17:15,278.7,10.6
1/20/2010 17:30,302.3,10.6
1/20/2010 17:45,301.7,10.6
1/20/2010 18:00,301.7,10.6
1/20/2010 18:15,302.2,10.6
1/20/2010 18:30,302.5,10.6
1/20/2010 18:45,291.8,10.6
1/20/2010 19:00,294.4,10.6
1/20/2010 19:15,296.6,10
1/20/2010 19:30,292.1,10
1/20/2010 19:45,293.7,10
1/20/2010 20:00,297.6,10
1/20/2010 20:15,291.7,9.4
1/20/2010 20:30,286.2,9.4
1/20/2010 20:45,299.6,9.4
1/20/2010 21:00,293.7,9.4
1/20/2010 21:15,297.7,10
1/20/2010 21:30,296.8,10
1/20/2010 21:45,295.8,10
1/20/2010 22:00,298.1,10
1/20/2010 22:15,286.3,10.6
1/20/2010 22:30,282.4,10.6
1/20/2010 22:45,282.1,10.6
1/20/2010 23:00,277.2,10.6
1/20/2010 23:15,192.9,10.6
1/20/2010 23:30,196,10.6
1/20/2010 23:45,166.2,10.6
1/21/2010 0:00,166.7,10.6
1/21/2010 0:15,157.7,8.9
1/21/2010 0:30,155,8.9
1/21/2010 0:45,157.4,8.9
1/21/2010 1:00,165,8.9
1/21/2010 1:15,164,10
1/21/2010 1:30,151,10
1/21/2010 1:45,145.2,10
1/21/2010 2:00,151,10
1/21/2010 2:15,160.7,9.4
1/21/2010 2:30,161.1,9.4
1/21/2010 2:45,164.6,9.4
1/21/2010 3:00,160.3,9.4
1/21/2010 3:15,154.4,8.3
1/21/2010 3:30,148.4,8.3
1/21/2010 3:45,156.2,8.3
1/21/2010 4:00,161.1,8.3
1/21/2010 4:15,156.3,7.8
1/21/2010 4:30,156.5,7.8
1/21/2010 4:45,158.6,7.8
1/21/2010 5:00,156.3,7.8
1/21/2010 5:15,163.1,7.8
1/21/2010 5:30,160,7.8
1/21/2010 5:45,159.4,7.8
1/21/2010 6:00,162.4,7.8
1/21/2010 6:15,172.2,7.8
1/21/2010 6:30,168.6,7.8
1/21/2010 6:45,169.5,7.8
1/21/2010 7:00,168.3,7.8
1/21/2010 7:15,192.9,7.8
1/21/2010 7:30,191.5,7.8
1/21/2010 7:45,182.8,7.8
1/21/2010 8:00,180.7,7.8
1/21/2010 8:15,263.3,7.2
1/21/2010 8:30,255.6,7.2
1/21/2010 8:45,257.4,7.2
1/21/2010 9:00,256.5,7.2
1/21/2010 9:15,259,7.8
1/21/2010 9:30,255.4,7.8
1/21/2010 9:45,260.4,7.8
1/21/2010 10:00,258.1,7.8
1/21/2010 10:15,252.7,7.8
1/21/2010 10:30,252.8,7.8
1/21/2010 10:45,260.4,7.8
1/21/2010 11:00,261.6,7.8
1/21/2010 11:15,261.9,8.3
1/21/2010 11:30,257.3,8.3
1/21/2010 11:45,258.2,8.3
1/21/2010 12:00,255,8.3
1/21/2010 12:15,260.6,8.9
1/21/2010 12:30,254.5,8.9
1/21/2010 12:45,258.7,8.9
1/21/2010 13:00,262,8.9
1/21/2010 13:15,257.6,8.3
1/21/2010 13:30,261.1,8.3
1/21/2010 13:45,259.9,8.3
1/21/2010 14:00,259.4,8.3
1/21/2010 14:15,261.5,8.3
1/21/2010 14:30,255.8,8.3
1/21/2010 14:45,250.9,8.3
1/21/2010 15:00,255.7,8.3
1/21/2010 15:15,252.8,8.9
1/21/2010 15:30,256,8.9
1/21/2010 15:45,253.3,8.9
1/21/2010 16:00,252.5,8.9
1/21/2010 16:15,249.5,9.4
1/21/2010 16:30,253.9,9.4
1/21/2010 16:45,248.1,9.4
1/21/2010 17:00,248.9,9.4
1/21/2010 17:15,273,7.8
1/21/2010 17:30,304.2,7.8
1/21/2010 17:45,297.5,7.8
1/21/2010 18:00,303.8,7.8
1/21/2010 18:15,301.3,7.8
1/21/2010 18:30,298.1,7.8
1/21/2010 18:45,293.2,7.8
1/21/2010 19:00,295.2,7.8
1/21/2010 19:15,296.9,6.7
1/21/2010 19:30,290.6,6.7
1/21/2010 19:45,296.8,6.7
1/21/2010 20:00,290.1,6.7
1/21/2010 20:15,288.6,6.7
1/21/2010 20:30,289.2,6.7
1/21/2010 20:45,289.1,6.7
1/21/2010 21:00,293,6.7
1/21/2010 21:15,285.1,6.7
1/21/2010 21:30,280.8,6.7
1/21/2010 21:45,284,6.7
1/21/2010 22:00,276.4,6.7
1/21/2010 22:15,270.9,6.7
1/21/2010 22:30,275.8,6.7
1/21/2010 22:45,280.6,6.7
1/21/2010 23:00,278.7,6.7
1/21/2010 23:15,192.2,6.7
1/21/2010 23:30,190.7,6.7
1/21/2010 23:45,165.9,6.7
1/22/2010 0:00,162.7,6.7
1/22/2010 0:15,155.4,6.7
1/22/2010 0:30,153.5,6.7
1/22/2010 0:45,156.8,6.7
1/22/2010 1:00,162.3,6.7
1/22/2010 1:15,162.5,6.7
1/22/2010 1:30,148.7,6.7
1/22/2010 1:45,153.3,6.7
1/22/2010 2:00,157.3,6.7
1/22/2010 2:15,155.7,6.7
1/22/2010 2:30,158.5,6.7
1/22/2010 2:45,155.6,6.7
1/22/2010 3:00,157.7,6.7
1/22/2010 3:15,153.7,6.7
1/22/2010 3:30,148.5,6.7
1/22/2010 3:45,162.8,6.7
1/22/2010 4:00,162.1,6.7
1/22/2010 4:15,157.9,6.7
1/22/2010 4:30,159.9,6.7
1/22/2010 4:45,158.2,6.7
1/22/2010 5:00,153.5,6.7
1/22/2010 5:15,161.6,6.7
1/22/2010 5:30,157,6.7
1/22/2010 5:45,159.8,6.7
1/22/2010 6:00,159.9,6.7
1/22/2010 6:15,163,6.7
1/22/2010 6:30,157.3,6.7
1/22/2010 6:45,162.9,6.7
1/22/2010 7:00,169,6.7
1/22/2010 7:15,181.2,6.7
1/22/2010 7:30,173.7,6.7
1/22/2010 7:45,167.2,6.7
1/22/2010 8:00,175.9,6.7
1/22/2010 8:15,257.2,6.7
1/22/2010 8:30,258.6,6.7
1/22/2010 8:45,256,6.7
1/22/2010 9:00,258.6,6.7
1/22/2010 9:15,256.6,6.1
1/22/2010 9:30,250,6.1
1/22/2010 9:45,251.7,6.1
1/22/2010 10:00,256.6,6.1
1/22/2010 10:15,258.1,6.1
1/22/2010 10:30,252.3,6.1
1/22/2010 10:45,260.5,6.1
1/22/2010 11:00,259.7,6.1
1/22/2010 11:15,253.7,7.8
1/22/2010 11:30,256.7,7.8
1/22/2010 11:45,255.6,7.8
1/22/2010 12:00,260.4,7.8
1/22/2010 12:15,263.4,9.4
1/22/2010 12:30,271.3,9.4
1/22/2010 12:45,259.1,9.4
1/22/2010 13:00,259.7,9.4
1/22/2010 13:15,263.2,11.1
1/22/2010 13:30,262.1,11.1
1/22/2010 13:45,257.7,11.1
1/22/2010 14:00,259.1,11.1
1/22/2010 14:15,261.1,10.6
1/22/2010 14:30,259.5,10.6
1/22/2010 14:45,259.2,10.6
1/22/2010 15:00,256.6,10.6
1/22/2010 15:15,258.9,8.3
1/22/2010 15:30,260.2,8.3
1/22/2010 15:45,260.8,8.3
1/22/2010 16:00,258.2,8.3
1/22/2010 16:15,261.9,9.4
1/22/2010 16:30,256.5,9.4
1/22/2010 16:45,254.3,9.4
1/22/2010 17:00,255.8,9.4
1/22/2010 17:15,270.3,9.4
1/22/2010 17:30,299.9,9.4
1/22/2010 17:45,302.3,9.4
1/22/2010 18:00,300.5,9.4
1/22/2010 18:15,298.4,7.8
1/22/2010 18:30,296.7,7.8
1/22/2010 18:45,296.5,7.8
1/22/2010 19:00,289,7.8
1/22/2010 19:15,290.4,8.3
1/22/2010 19:30,292.5,8.3
1/22/2010 19:45,294.5,8.3
1/22/2010 20:00,289.4,8.3
1/22/2010 20:15,290.2,7.2
1/22/2010 20:30,285.7,7.2
1/22/2010 20:45,281.7,7.2
1/22/2010 21:00,283.6,7.2
1/22/2010 21:15,284.7,7.2
1/22/2010 21:30,289.5,7.2
1/22/2010 21:45,289.5,7.2
1/22/2010 22:00,287.2,7.2
1/22/2010 22:15,276.1,6.7
1/22/2010 22:30,278.5,6.7
1/22/2010 22:45,279.1,6.7
1/22/2010 23:00,275.1,6.7
1/22/2010 23:15,187.5,6.7
1/22/2010 23:30,192.8,6.7
1/22/2010 23:45,158,6.7
1/23/2010 0:00,155.3,6.7
1/23/2010 0:15,155.5,6.1
1/23/2010 0:30,148.8,6.1
1/23/2010 0:45,153.2,6.1
1/23/2010 1:00,153.4,6.1
1/23/2010 1:15,156.6,6.1
1/23/2010 1:30,148.1,6.1
1/23/2010 1:45,152.8,6.1
1/23/2010 2:00,152.1,6.1
1/23/2010 2:15,148.8,7.2
1/23/2010 2:30,149.9,7.2
1/23/2010 2:45,150.4,7.2
1/23/2010 3:00,149.8,7.2
1/23/2010 3:15,143.3,7.2
1/23/2010 3:30,142.5,7.2
1/23/2010 3:45,149.9,7.2
1/23/2010 4:00,154.5,7.2
1/23/2010 4:15,148.9,7.2
1/23/2010 4:30,149.5,7.2
1/23/2010 4:45,150.5,7.2
1/23/2010 5:00,147.2,7.2
1/23/2010 5:15,152.8,7.2
1/23/2010 5:30,148.7,7.2
1/23/2010 5:45,152.8,7.2
1/23/2010 6:00,150.9,7.2
1/23/2010 6:15,155.4,7.2
1/23/2010 6:30,154.7,7.2
1/23/2010 6:45,153.6,7.2
1/23/2010 7:00,174.8,7.2
1/23/2010 7:15,173.3,7.2
1/23/2010 7:30,172.1,7.2
1/23/2010 7:45,164.7,7.2
1/23/2010 8:00,169.8,7.2
1/23/2010 8:15,244.5,7.2
1/23/2010 8:30,245,7.2
1/23/2010 8:45,248.4,7.2
1/23/2010 9:00,252,7.2
1/23/2010 9:15,253.2,8.9
1/23/2010 9:30,246.9,8.9
1/23/2010 9:45,249.7,8.9
1/23/2010 10:00,252.5,8.9
1/23/2010 10:15,246.1,8.9
1/23/2010 10:30,250.2,8.9
1/23/2010 10:45,252.9,8.9
1/23/2010 11:00,250.7,8.9
1/23/2010 11:15,254.5,11.1
1/23/2010 11:30,251.5,11.1
1/23/2010 11:45,247.4,11.1
1/23/2010 12:00,250.5,11.1
1/23/2010 12:15,253.6,11.7
1/23/2010 12:30,253.7,11.7
1/23/2010 12:45,251.7,11.7
1/23/2010 13:00,252.2,11.7
1/23/2010 13:15,261.1,12.8
1/23/2010 13:30,259.4,12.8
1/23/2010 13:45,259.5,12.8
1/23/2010 14:00,252,12.8
1/23/2010 14:15,257.8,13.9
1/23/2010 14:30,255.9,13.9
1/23/2010 14:45,256.1,13.9
1/23/2010 15:00,251.5,13.9
1/23/2010 15:15,256.2,12.2
1/23/2010 15:30,259,12.2
1/23/2010 15:45,259,12.2
1/23/2010 16:00,254.9,12.2
1/23/2010 16:15,261.5,12.8
1/23/2010 16:30,268,12.8
1/23/2010 16:45,260.5,12.8
1/23/2010 17:00,255.7,12.8
1/23/2010 17:15,271.6,11.7
1/23/2010 17:30,306.8,11.7
1/23/2010 17:45,304.9,11.7
1/23/2010 18:00,300.2,11.7
1/23/2010 18:15,296.4,10.6
1/23/2010 18:30,299.9,10.6
1/23/2010 18:45,295.9,10.6
1/23/2010 19:00,296.2,10.6
1/23/2010 19:15,297.5,8.9
1/23/2010 19:30,297.1,8.9
1/23/2010 19:45,290.4,8.9
1/23/2010 20:00,290.5,8.9
1/23/2010 20:15,287.9,9.4
1/23/2010 20:30,286.8,9.4
1/23/2010 20:45,289.1,9.4
1/23/2010 21:00,290.6,9.4
1/23/2010 21:15,288.5,8.3
1/23/2010 21:30,279.4,8.3
1/23/2010 21:45,277.9,8.3
1/23/2010 22:00,284.6,8.3
1/23/2010 22:15,274.3,7.8
1/23/2010 22:30,272,7.8
1/23/2010 22:45,270.3,7.8
1/23/2010 23:00,270.3,7.8
1/23/2010 23:15,181.4,7.2
1/23/2010 23:30,180.3,7.2
1/23/2010 23:45,147.7,7.2
1/24/2010 0:00,140.5,7.2
1/24/2010 0:15,148.7,6.7
1/24/2010 0:30,142.6,6.7
1/24/2010 0:45,157,6.7
1/24/2010 1:00,155.6,6.7
1/24/2010 1:15,150,7.2
1/24/2010 1:30,138.7,7.2
1/24/2010 1:45,137.8,7.2
1/24/2010 2:00,149.5,7.2
1/24/2010 2:15,143.5,6.7
1/24/2010 2:30,145,6.7
1/24/2010 2:45,141.9,6.7
1/24/2010 3:00,148.5,6.7
1/24/2010 3:15,147.2,6.1
1/24/2010 3:30,148.2,6.1
1/24/2010 3:45,150.1,6.1
1/24/2010 4:00,146.1,6.1
1/24/2010 4:15,147.3,5.6
1/24/2010 4:30,143.2,5.6
1/24/2010 4:45,145.9,5.6
1/24/2010 5:00,147.6,5.6
1/24/2010 5:15,153.6,5.6
1/24/2010 5:30,144.9,5.6
1/24/2010 5:45,148.2,5.6
1/24/2010 6:00,146.7,5.6
1/24/2010 6:15,153.3,6.1
1/24/2010 6:30,173.2,6.1
1/24/2010 6:45,180.2,6.1
1/24/2010 7:00,172.3,6.1
1/24/2010 7:15,173.3,6.7
1/24/2010 7:30,167.8,6.7
1/24/2010 7:45,167.1,6.7
1/24/2010 8:00,172.2,6.7
1/24/2010 8:15,258.3,7.2
1/24/2010 8:30,249.9,7.2
1/24/2010 8:45,255.9,7.2
1/24/2010 9:00,247.3,7.2
1/24/2010 9:15,253.5,8.3
1/24/2010 9:30,252.4,8.3
1/24/2010 9:45,252.4,8.3
1/24/2010 10:00,248.3,8.3
1/24/2010 10:15,248.8,10.6
1/24/2010 10:30,252,10.6
1/24/2010 10:45,250.2,10.6
1/24/2010 11:00,251.5,10.6
1/24/2010 11:15,255.1,11.1
1/24/2010 11:30,250,11.1
1/24/2010 11:45,252,11.1
1/24/2010 12:00,247.5,11.1
1/24/2010 12:15,253.2,11.7
1/24/2010 12:30,260,11.7
1/24/2010 12:45,257.7,11.7
1/24/2010 13:00,255.5,11.7
1/24/2010 13:15,263.2,11.1
1/24/2010 13:30,261.1,11.1
1/24/2010 13:45,258.2,11.1
1/24/2010 14:00,263.9,11.1
1/24/2010 14:15,255.2,11.7
1/24/2010 14:30,263.6,11.7
1/24/2010 14:45,260.4,11.7
1/24/2010 15:00,253,11.7
1/24/2010 15:15,255,12.2
1/24/2010 15:30,256.6,12.2
1/24/2010 15:45,259.3,12.2
1/24/2010 16:00,255.1,12.2
1/24/2010 16:15,256.6,12.2
1/24/2010 16:30,254.9,12.2
1/24/2010 16:45,253,12.2
1/24/2010 17:00,249.9,12.2
1/24/2010 17:15,262.5,12.2
1/24/2010 17:30,294.4,12.2
1/24/2010 17:45,298,12.2
1/24/2010 18:00,294.9,12.2
1/24/2010 18:15,292.6,12.2
1/24/2010 18:30,286.3,12.2
1/24/2010 18:45,288.1,12.2
1/24/2010 19:00,293.9,12.2
1/24/2010 19:15,293,11.7
1/24/2010 19:30,292.9,11.7
1/24/2010 19:45,291.5,11.7
1/24/2010 20:00,287,11.7
1/24/2010 20:15,281.4,11.7
1/24/2010 20:30,283.7,11.7
1/24/2010 20:45,283,11.7
1/24/2010 21:00,285.1,11.7
1/24/2010 21:15,273.4,11.7
1/24/2010 21:30,265.7,11.7
1/24/2010 21:45,267,11.7
1/24/2010 22:00,268.8,11.7
1/24/2010 22:15,187.3,11.1
1/24/2010 22:30,185.8,11.1
1/24/2010 22:45,151.5,11.1
1/24/2010 23:00,151.5,11.1
1/24/2010 23:15,153.1,12.2
1/24/2010 23:30,158.4,12.2
1/24/2010 23:45,154.6,12.2
1/25/2010 0:00,155.5,12.2
1/25/2010 0:15,148.5,11.7
1/25/2010 0:30,148.7,11.7
1/25/2010 0:45,153,11.7
1/25/2010 1:00,161.5,11.7
1/25/2010 1:15,160.9,11.1
1/25/2010 1:30,150.6,11.1
1/25/2010 1:45,149.9,11.1
1/25/2010 2:00,149.2,11.1
1/25/2010 2:15,155.9,11.7
1/25/2010 2:30,157.6,11.7
1/25/2010 2:45,150.5,11.7
1/25/2010 3:00,155.1,11.7
1/25/2010 3:15,151.2,11.7
1/25/2010 3:30,148,11.7
1/25/2010 3:45,151.7,11.7
1/25/2010 4:00,149.9,11.7
1/25/2010 4:15,154.7,11.7
1/25/2010 4:30,152.9,11.7
1/25/2010 4:45,159,11.7
